"[Repository]","[Page]","[Object]","[Name]","[Type]","[Identifier Type]","[Identifier Value]","[Locators]","[Properties]"
,"Manuel Enter","AddBilling","AddBilling","Web Element","Xpath businessAddress","/html/body/div[1]/form/div/div/div/div[2]/div/table[1]/tbody/tr/td/div/div[2]/div[3]/invisible[2]/table/tbody/tr/td[1]/div/div[2]/div/div/div/table/tbody/tr[1]/td/input","{""xpath businessaddress"":""/html/body/div[1]/form/div/div/div/div[2]/div/table[1]/tbody/tr/td/div/div[2]/div[3]/invisible[2]/table/tbody/tr/td[1]/div/div[2]/div/div/div/table/tbody/tr[1]/td/input"",""xpath fullxpath"":""/html/body/div[1]/form/div/div/div/div[2]/div/table[1]/tbody/tr/td/div/div[2]/div[3]/invisible[2]/table/tbody/tr/td[1]/div/div[2]/div/div/div/table/tbody/tr[2]/td/input""}","{}"
,"Manuel Enter","AddBillingAddress","AddBillingAddress","Web Element","Xpath Full xpath","/html/body/div[8]/div[2]/div[1]/div/div/div[1]/div/div/div[1]/div[2]/div/div/div[1]/div[1]/button","{""xpath full xpath"":""/html/body/div[8]/div[2]/div[1]/div/div/div[1]/div/div/div[1]/div[2]/div/div/div[1]/div[1]/button""}","{}"
,"Manuel Enter","ADDProduct","ADDProduct","Web Element","Xpath by","(//div[text()=""Accidental Death and Dismemberment""])[2]","{""xpath by"":""(//div[text()=\""Accidental Death and Dismemberment\""])[2]""}","{}"
,"Manuel Enter","Address","Address","Web Element","Xpath FullXpath","/html/body/div[1]/form/div/div/div/div[2]/div/table[1]/tbody/tr/td/div/div[2]/div[3]/invisible[2]/table/tbody/tr/td[1]/div/div[2]/div/div/input","{""xpath fullxpath"":""/html/body/div[1]/form/div/div/div/div[2]/div/table[1]/tbody/tr/td/div/div[2]/div[3]/invisible[2]/table/tbody/tr/td[1]/div/div[2]/div/div/input""}","{}"
,"Manuel Enter","Address1","Address1","Text Box","Xpath following","//label[text()=""Address 1:""]//following::input[1]","{""xpath following"":""//label[text()=\""Address 1:\""]//following::input[1]"",""xpath fullxpath"":""/html/body/div[8]/div[2]/div[1]/div/div/div[1]/div/div/div[1]/div[3]/div/div/div/div/div[3]/div[1]/div/div/input""}","{}"
,"Manuel Enter","Apply","Apply","Web Element","Xpath Apply Icon","//i[text()=""save_alt""]","{""xpath apply icon"":""//i[text()=\""save_alt\""]""}","{}"
,"Manuel Enter","ApplyBillingWindow","ApplyBillingWindow","Web Element","Xpath Manual","(//button[text()=""Apply""])[1]","{""xpath manual"":""(//button[text()=\""Apply\""])[1]""}","{}"
,"Manuel Enter","DefaultPayrolCycle","DefaultPayrolCycle","Select","Xpath Manual","//select[@id=""payrollCycle""]","{""xpath manual"":""//select[@id=\""payrollCycle\""]""}","{}"
,"Manuel Enter","DirectBill","DirectBill","Check Box","Xpath by","//span[text()=""Direct Billing""]//preceding::input[1]","{""xpath by"":""//span[text()=\""Direct Billing\""]//preceding::input[1]""}","{}"
,"Manuel Enter","DoingBusinessAs","DoingBusinessAs","Text Box","Xpath by","//label[text()=""Doing Business As:""]//following::input[1]","{""xpath by"":""//label[text()=\""Doing Business As:\""]//following::input[1]""}","{}"
,"Manuel Enter","EditAlert","EditAlert","Web Element","Xpath manual","//button[text()=""Yes""]","{""xpath manual"":""//button[text()=\""Yes\""]""}","{}"
,"Manuel Enter","EffectiveDateProductOffering","EffectiveDateProductOffering","Text Box","Xpath ManualCreated","//input[@class=""mediumInput date DA""]","{""xpath manualcreated"":""//input[@class=\""mediumInput date DA\""]""}","{}"
,"Manuel Enter","EffectiveDatesetting","EffectiveDatesetting","Text Box","Xpath by","//label[text()=""Effective Date:""]//following::input[1]","{""xpath by"":""//label[text()=\""Effective Date:\""]//following::input[1]""}","{}"
,"Manuel Enter","EligibilityCriteriaOK","EligibilityCriteriaOK","Web Element","Xpath by","//button[text()='OK']","{""xpath by"":""//button[text()='OK']""}","{}"
,"Manuel Enter","EligibilityGearIcon","EligibilityGearIcon","Web Element","Xpath by","//button[@id='CONTRACT_ELIG_GRID.$V3ClickableImage_LINK']","{""xpath by"":""//button[@id='CONTRACT_ELIG_GRID.$V3ClickableImage_LINK']""}","{}"
,"Manuel Enter","EligibiltyMatchingAllCheckbox","EligibiltyMatchingAllCheckbox","Web Element","Xpath by","//*[@id=""v3-widget-attrGrid-v3lockedgrid""]/div[1]/div/table/tbody[2]/tr/td/div/span/div","{""xpath by"":""//*[@id=\""v3-widget-attrGrid-v3lockedgrid\""]/div[1]/div/table/tbody[2]/tr/td/div/span/div""}","{}"
,"Manuel Enter","EligibityCriteriaAdd","EligibityCriteriaAdd","Web Element","Xpath by","//input[@v3pc='addEligAttr']","{""xpath by"":""//input[@v3pc='addEligAttr']""}","{}"
,"Manuel Enter","FunctionlServices","FunctionlServices","GENERIC","Xpath by","//label[text()=""Functional Services:""]//following::select[1]","{""xpath by"":""//label[text()=\""Functional Services:\""]//following::select[1]""}","{}"
,"Manuel Enter","Group","Group","Web Element","Xpath FullXpath","/html/body/div[8]/div/div[5]/div/span","{""na"":""NA"",""xpath dropdowngroup"":""//span[contains(text(),'Group')]"",""xpath fullxpath"":""/html/body/div[8]/div/div[5]/div/span""}","{}"
,"Manuel Enter","GroupSearchOptionDD","GroupSearchOptionDD","Web Element","Xpath Manual","//div[text()='Group']","{""xpath manual"":""//div[text()='Group']""}","{}"
,"Manuel Enter","lnk Demographic","lnk Demographic","Web Element","Xpath by","//span[text()='Demographics']","{""xpath by"":""//span[text()='Demographics']""}","{}"
,"Manuel Enter","LTD productSelect","LTD productSelect","Web Element","Xpath by name 2","(//div[text()=""Long Term Disability""])[2]","{""xpath by name 2"":""(//div[text()=\""Long Term Disability\""])[2]"",""xpath name"":""//div[text()=\""Long Term Disability\""]""}","{}"
,"Manuel Enter","ManagementCheckbox","ManagementCheckbox","Check Box","Xpath Full Xpath","/html/body/div[8]/div[2]/div[1]/div/div/div[1]/div/div/div/div/div/div[2]/div[1]/div[2]/div/table/tbody[2]/tr[6]/td[2]/div/div/input","{""xpath full xpath"":""/html/body/div[8]/div[2]/div[1]/div/div/div[1]/div/div/div/div/div/div[2]/div[1]/div[2]/div/table/tbody[2]/tr[6]/td[2]/div/div/input""}","{}"
,"Manuel Enter","Marketsegment Code","Marketsegment Code","Select","Xpath Manual","//label[text()=""Market Segment Code:""]//following::select[1]","{""xpath manual"":""//label[text()=\""Market Segment Code:\""]//following::select[1]""}","{}"
,"Manuel Enter","NoButton","NoButton","Button","Xpath by","//button[text()='No']","{""xpath by"":""//button[text()='No']""}","{}"
,"Manuel Enter","Okay","Okay","Web Element","Xpath manual","//button[text()=""OK""]","{""xpath manual"":""//button[text()=\""OK\""]""}","{}"
,"Manuel Enter","Pending rate","Pending rate","Web Element","Xpath Manual","//span[text()=""Pending Rates""]","{""xpath manual"":""//span[text()=\""Pending Rates\""]""}","{}"
,"Manuel Enter","ProductOption_LifeADD","ProductOption_LifeADD","Web Element","Xpath Manual","(//div[text()=""Life & Accidental Death and Dismemberment""])[2]","{""xpath manual"":""(//div[text()=\""Life & Accidental Death and Dismemberment\""])[2]""}","{}"
,"Manuel Enter","SaveBillingWindow","SaveBillingWindow","Web Element","Xpath Manual","(//button[text()=""Save""])[1]","{""xpath manual"":""(//button[text()=\""Save\""])[1]""}","{}"
,"Manuel Enter","SaveGroup","SaveGroup","Web Element","Xpath Save Icon","(//i[contains(text(), 'save')])[1]","{""xpath save icon"":""(//i[contains(text(), 'save')])[1]"",""xpath grooupsave"":""//button[contains(text(), 'Save')]""}","{}"
,"Manuel Enter","SetupTab","SetupTab","Web Element","Xpath Manual","//span[text()=""Setup""]","{""xpath manual"":""//span[text()=\""Setup\""]""}","{}"
,"Manuel Enter","SICSelect","SICSelect","Web Element","Xpath SICManual","//span/span/div/div/div[2]","{""xpath sicmanual"":""//span/span/div/div/div[2]""}","{}"
,"Manuel Enter","ZipCode","ZipCode","Textarea","Xpath full","//label[text()=""Zip Code:""]//following::input[1]","{""xpath fullxpath"":""/html/body/div[8]/div[2]/div[1]/div/div/div[1]/div/div/div[1]/div[3]/div/div/div/div/div[8]/div[1]/div/div/input"",""xpath full"":""//label[text()=\""Zip Code:\""]//following::input[1]""}","{}"
,"Member_Contact(SIC)","Add button contact","Add button contact","Button","Xpath","//input[@v3pc=""addContactInfoNew""]","{""xpath"":""//input[@v3pc=\""addContactInfoNew\""]""}","{}"
,"Member_Contact(SIC)","CellPhone","CellPhone","Text Box","Xpath","//label[text()=""Cellphone:""]//following::input[1]","{""xpath"":""//label[text()=\""Cellphone:\""]//following::input[1]""}","{}"
,"Member_Contact(SIC)","CellPhone_Error_message_OKButton","CellPhone_Error_message_OKButton","Button","Xpath","//*[@id=""x-auto-8783""]/div[2]/div[1]/div/div/div[2]/div/div/div/button","{""xpath"":""//*[@id=\""x-auto-8783\""]/div[2]/div[1]/div/div/div[2]/div/div/div/button""}","{}"
,"Member_Contact(SIC)","CellPhone_Less_than10_OkButton","CellPhone_Less_than10_Error_message","Button","Xpath","//*[@id=""x-auto-8795""]/div[2]/div[1]/div/div/div[2]/div/div/div/button","{""xpath"":""//*[@id=\""x-auto-8795\""]/div[2]/div[1]/div/div/div[2]/div/div/div/button""}","{}"
,"Member_Contact(SIC)","Click Correspondence","Click Correspondence","Web Element","Xpath","//input[@id=""MEMBER_DEMOGRAPHICS"" or @v3pc=""ADD_ADDRESS_BARBTN"" and @value=""Add Correspondence""][1]","{""xpath"":""//input[@id=\""MEMBER_DEMOGRAPHICS\"" or @v3pc=\""ADD_ADDRESS_BARBTN\"" and @value=\""Add Correspondence\""][1]""}","{}"
,"Member_Contact(SIC)","click residencial","click residencial","Button","Xpath","//*[@title=""Add Residence""]","{""xpath"":""//*[@title=\""Add Residence\""]""}","{}"
,"Member_Contact(SIC)","Click_Add","Click_Add","Button","Xpath","//*[@title=""Add""]","{""xpath"":""//*[@title=\""Add\""]""}","{}"
,"Member_Contact(SIC)","Contact_Add","Contact_Add","Button","Xpath","//button[@id=""$ContactInfoGrid.CONTACT_INFO_GRID.tableColumns.MAIN_GRID_ACTIONS_LINK""]","{""xpath"":""//button[@id=\""$ContactInfoGrid.CONTACT_INFO_GRID.tableColumns.MAIN_GRID_ACTIONS_LINK\""]""}","{}"
,"Member_Contact(SIC)","Greater_than10_CP_message","Greater_than10_CP_message","Web Element","Xpath","//*[@id=""x-auto-8765-content""]/div/div","{""xpath"":""//*[@id=\""x-auto-8765-content\""]/div/div""}","{}"
,"Member_Contact(SIC)","Greater_than10_HN_message","Greater_than10_HN_message","Web Element","Xpath","//*[@id=""x-auto-8763-content""]/div/div","{""xpath"":""//*[@id=\""x-auto-8763-content\""]/div/div""}","{}"
,"Member_Contact(SIC)","Greater_than10_WorkN_message","Greater_than10_WorkN_message","Web Element","Xpath","//*[@id=""x-auto-8767-content""]/div/div","{""xpath"":""//*[@id=\""x-auto-8767-content\""]/div/div""}","{}"
,"Member_Contact(SIC)","Home Phone","Home Phone","Text Box","Xpath","//label[text()=""Home Phone:""]//following::input[1]","{""xpath"":""//label[text()=\""Home Phone:\""]//following::input[1]""}","{}"
,"Member_Contact(SIC)","Home Phone primary","Home Phone primary","Check Box","Xpath","//label[text()=""Home Phone:""]//following::input[2]","{""xpath"":""//label[text()=\""Home Phone:\""]//following::input[2]""}","{}"
,"Member_Contact(SIC)","Home_Error_message_OKButton","Home_Error_message_OKButton","Button","Xpath","//*[@id=""x-auto-8781""]/div[2]/div[1]/div/div/div[2]/div/div/div/button","{""xpath"":""//*[@id=\""x-auto-8781\""]/div[2]/div[1]/div/div/div[2]/div/div/div/button""}","{}"
,"Member_Contact(SIC)","HomePhone_Less_than10_OKButton","Home_Less_than10_CP_message","Button","Xpath","//*[@id=""x-auto-8793""]/div[2]/div[1]/div/div/div[2]/div/div/div/button","{""xpath"":""//*[@id=\""x-auto-8793\""]/div[2]/div[1]/div/div/div[2]/div/div/div/button""}","{}"
,"Member_Contact(SIC)","Less_than10_CP_message","Less_than10_CP_message","Web Element","Xpath","//*[@id=""x-auto-8676-content""]/div/div","{""xpath"":""//*[@id=\""x-auto-8676-content\""]/div/div""}","{}"
,"Member_Contact(SIC)","Less_than10_HP_message","Less_than10_HP_message","Web Element","Xpath","//*[@id=""x-auto-8674-content""]/div/div","{""xpath"":""//*[@id=\""x-auto-8674-content\""]/div/div""}","{}"
,"Member_Contact(SIC)","Less_than10_WP_message","Less_than10_WP_message","Web Element","Xpath","//*[@id=""x-auto-8678-content""]/div/div","{""xpath"":""//*[@id=\""x-auto-8678-content\""]/div/div""}","{}"
,"Member_Contact(SIC)","Other Email","Other Email","Text Box","Xpath","//label[text()=""Other Email:""]//following::input[1]","{""xpath"":""//label[text()=\""Other Email:\""]//following::input[1]""}","{}"
,"Member_Contact(SIC)","Primary Email","Primary Email","Text Box","Xpath","//label[text()=""Primary Email:""]//following::input[1]","{""xpath"":""//label[text()=\""Primary Email:\""]//following::input[1]""}","{}"
,"Member_Contact(SIC)","Primary_Cell pphone","Primary_Cell pphone","Check Box","Xpath","//label[text()=""Cellphone:""]//following::input[2]","{""xpath"":""//label[text()=\""Cellphone:\""]//following::input[2]""}","{}"
,"Member_Contact(SIC)","Primary_workEmail","Primary_workEmail","Check Box","Xpath","//label[text()=""Work Email:""]//following::input[2]","{""xpath"":""//label[text()=\""Work Email:\""]//following::input[2]""}","{}"
,"Member_Contact(SIC)","Profile","Profile","Button","Xpath","//div[@id=""verticalMenu""]//div[2]","{""xpath"":""//div[@id=\""verticalMenu\""]//div[2]""}","{}"
,"Member_Contact(SIC)","search","search","Text Box","Xpath","//input[@id=""v3-widget-SEARCH_ATTRIBUTE.VC_SEARCH_TEXT-v3textfield-input""]","{""xpath"":""//input[@id=\""v3-widget-SEARCH_ATTRIBUTE.VC_SEARCH_TEXT-v3textfield-input\""]""}","{}"
,"Member_Contact(SIC)","SSN_Duplicate_message","SSN_Duplicate_message","Web Element","Xpath","//div[text()=""SSN Already Exists for Other Participant""]","{""xpath"":""//div[text()=\""SSN Already Exists for Other Participant\""]""}","{}"
,"Member_Contact(SIC)","Teritiary Email","Teritiary Email","Text Box","Xpath","//label[text()=""Tertiary Email:""]//following::input[1]","{""xpath"":""//label[text()=\""Tertiary Email:\""]//following::input[1]""}","{}"
,"Member_Contact(SIC)","Work Email","Work Email","Text Box","Xpath","//label[text()=""Work Email:""]//following::input[1]","{""xpath"":""//label[text()=\""Work Email:\""]//following::input[1]""}","{}"
,"Member_Contact(SIC)","WorkPhone","WorkPhone","Text Box","Xpath","//label[text()=""Work Phone:""]//following::input[1]","{""xpath"":""//label[text()=\""Work Phone:\""]//following::input[1]""}","{}"
,"Member_Contact(SIC)","WorkPhone_Error_message_OKButton","WorkPhone_Error_message_OKButton","Button","Xpath","//*[@id=""x-auto-8785""]/div[2]/div[1]/div/div/div[2]/div/div/div/button","{""xpath"":""//*[@id=\""x-auto-8785\""]/div[2]/div[1]/div/div/div[2]/div/div/div/button""}","{}"
,"Member_Contact(SIC)","WorkPhone_less_than10_OKButton","WorkPhone_lss_than10_OKButton","Button","Xpath","//*[@id=""x-auto-8797""]/div[2]/div[1]/div/div/div[2]/div/div/div/button","{""xpath"":""//*[@id=\""x-auto-8797\""]/div[2]/div[1]/div/div/div[2]/div/div/div/button""}","{}"
,"Member_Contact(SIC)","Wrong_Primary_Email_message","Wrong_Primary_Email","Web Element","Xpath","//*[@id=""x-auto-8769-content""]/div/div","{""xpath"":""//*[@id=\""x-auto-8769-content\""]/div/div""}","{}"
,"Member_Contact(SIC)","Wrong_PrimaryEmail_Ok_button","Wrong_PrimaryEmail_Ok_button","Button","Xpath","//*[@id=""x-auto-8680""]/div[2]/div[1]/div/div/div[2]/div/div/div/button","{""xpath"":""//*[@id=\""x-auto-8680\""]/div[2]/div[1]/div/div/div[2]/div/div/div/button""}","{}"
,"Member_Contact(SIC)","Wrong_Work_Email_message","Wrong_Work_Email_message","Web Element","Xpath","//*[@id=""x-auto-8771-content""]/div/div","{""xpath"":""//*[@id=\""x-auto-8771-content\""]/div/div""}","{}"
,"Member_Contact(SIC)","Wrong_WorkEmail_Ok_button","Wrong_WorkEmail_Ok_button","Button","Xpath","//*[@id=""x-auto-8682""]/div[2]/div[1]/div/div/div[2]/div/div/div/button","{""xpath"":""//*[@id=\""x-auto-8682\""]/div[2]/div[1]/div/div/div[2]/div/div/div/button""}","{}"
,"MemberProfile","Account_Menu_Option","Account_Menu_Option","Web Element","Xpath","//*[@id=""verticalMenu""]/div[5]/div/a","{""xpath"":""//*[@id=\""verticalMenu\""]/div[5]/div/a""}","{}"
,"MemberProfile","BillingAddress","BillingAddress","Web Element","Xpath by","//div[2]/div[1]/div/div/div/div[3]/div/div/div[1]/div[1]/div/div/div/textarea","{""xpath by"":""//div[2]/div[1]/div/div/div/div[3]/div/div/div[1]/div[1]/div/div/div/textarea""}","{}"
,"MemberProfile","BillingLink","BillingLink","Web Element","Xpath by","//a[text()=""Billing""]","{""xpath by"":""//a[text()=\""Billing\""]""}","{}"
,"MemberProfile","CertificateAddress","CertificateAddress","Web Element","Xpath by","//div[2]/div[1]/div/div/div/div[4]/div/div/div[1]/div[1]/div/div/div/textarea","{""xpath by"":""//div[2]/div[1]/div/div/div/div[4]/div/div/div[1]/div[1]/div/div/div/textarea""}","{}"
,"MemberProfile","Contact_Add_Button","Contact_Add_Button","Button","Xpath","//*[@id=""CONTACT_INFO_GRID_table_actions""]/table/tbody/tr[1]/td/input","{""xpath"":""//*[@id=\""CONTACT_INFO_GRID_table_actions\""]/table/tbody/tr[1]/td/input""}","{}"
,"MemberProfile","Contact_grid_Icon","Contact_grid_Icon","Button","Xpath","//*[@id=""$ContactInfoGrid.CONTACT_INFO_GRID.tableColumns.MAIN_GRID_ACTIONS_LINK""]/i","{""xpath"":""//*[@id=\""$ContactInfoGrid.CONTACT_INFO_GRID.tableColumns.MAIN_GRID_ACTIONS_LINK\""]/i""}","{}"
,"MemberProfile","Delete_CellPhone","Delete_CellPhone","Button","Xpath","//input[@id=""DELETE_Cellphone""]","{""xpath"":""//input[@id=\""DELETE_Cellphone\""]""}","{}"
,"MemberProfile","Delete_HomePhone","Delete_HomePhone","Button","Xpath By ID","//input[@id=""DELETE_Home Phone""]","{""xpath by id"":""//input[@id=\""DELETE_Home Phone\""]""}","{}"
,"MemberProfile","Delete_PrimaryEmail","Delete_PrimaryEmail","Button","Xpath By ID","//input[@id=""DELETE_Primary Email""]","{""xpath by id"":""//input[@id=\""DELETE_Primary Email\""]""}","{}"
,"MemberProfile","Delete_WorkEmail","Delete_WorkEmail","Button","Xpath","//input[@id=""DELETE_Work Email""]","{""xpath"":""//input[@id=\""DELETE_Work Email\""]""}","{}"
,"MemberProfile","DOB_Error_Message","DOB_Error_Message","Web Element","Xpath","//div[text()=""Date of Birth is required.""]","{""xpath"":""//div[text()=\""Date of Birth is required.\""]""}","{}"
,"MemberProfile","Edit_CellPhoneNumber","Edit_CellPhoneNumber","Button","Xpath","//input[@id=""EDIT_Cell Phone""]","{""xpath"":""//input[@id=\""EDIT_Cell Phone\""]""}","{}"
,"MemberProfile","Edit_Correspondence_Address","Edit_Correspondence_Address","Button","Xpath","//*[@id=""combined-address-edit-button""]","{""xpath"":""//*[@id=\""combined-address-edit-button\""]""}","{}"
,"MemberProfile","Edit_DOB","Edit_DOB","Text Box","Xpath","//*[@id=""dob""]","{""xpath"":""//*[@id=\""dob\""]""}","{}"
,"MemberProfile","Edit_First_Name","Edit_First_Name","Text Box","Xpath","//*[@id=""first""]","{""xpath"":""//*[@id=\""first\""]""}","{}"
,"MemberProfile","Edit_Gender","Edit_Gender","Select","Xpath","//select[@id=""sex""]","{""xpath"":""//select[@id=\""sex\""]""}","{}"
,"MemberProfile","Edit_HomePhoneNumber","Edit_HomePhoneNumber","Button","Xpath","//input[@id=""EDIT_Home Phone""]","{""xpath"":""//input[@id=\""EDIT_Home Phone\""]""}","{}"
,"MemberProfile","Edit_Last_Name","Edit_Last_Name","Text Box","Xpath","//*[@id=""last""]","{""xpath"":""//*[@id=\""last\""]""}","{}"
,"MemberProfile","Edit_Marital_Status","Edit_Marital_Status","Text Box","Xpath","//*[@id=""maritalStatus""]","{""xpath"":""//*[@id=\""maritalStatus\""]""}","{}"
,"MemberProfile","Edit_Primary_Email","Edit_Primary_Email","Button","Xpath","//input[@id=""EDIT_Primary Email""]","{""xpath"":""//input[@id=\""EDIT_Primary Email\""]""}","{}"
,"MemberProfile","Edit_Residence_Address","Edit_Residence_Address","Button","Xpath","(//input[@value=""Edit""])[2]","{""xpath"":""(//input[@value=\""Edit\""])[2]""}","{}"
,"MemberProfile","Edit_Suffix","Edit_Suffix","Select","Xpath","//select[@id=""suffix""]","{""xpath"":""//select[@id=\""suffix\""]""}","{}"
,"MemberProfile","Edit_Tobacco_Status","Edit_Tobacco_Status","Select","Xpath","//select[@id=""smokerStatus""]","{""xpath"":""//select[@id=\""smokerStatus\""]""}","{}"
,"MemberProfile","Edit_Work_Email","Edit_Work_Email","Button","Xpath","//input[@id=""EDIT_Work Email""]","{""xpath"":""//input[@id=\""EDIT_Work Email\""]""}","{}"
,"MemberProfile","Edit_WorkPhoneNumber","Edit_WorkPhoneNumber","Button","Xpath","//input[@id=""EDIT_Work Phone""]","{""xpath"":""//input[@id=\""EDIT_Work Phone\""]""}","{}"
,"MemberProfile","EditButton","EditButton","Button","Xpath","//*[@id=""v3-widget-indicative-table-edit-button-v3editbutton""]/i","{""xpath"":""//*[@id=\""v3-widget-indicative-table-edit-button-v3editbutton\""]/i""}","{}"
,"MemberProfile","Editdots_Button_For_Cell_PhoneNumber","Editdots_Button_For_Cell_PhoneNumber","Button","Xpath","//button[@id=""$ContactInfoGrid.CONTACT_INFO_GRID.ROW_ADDONS_1_LINK""]","{""xpath"":""//button[@id=\""$ContactInfoGrid.CONTACT_INFO_GRID.ROW_ADDONS_1_LINK\""]""}","{}"
,"MemberProfile","Editdots_Button_For_Correspondence_Address","Editdots_Button_For_Correspondence_Address","Button","Xpath","//button[@id=""combinedAddress.ADDRESSES_GRID.ROW_ADDONS_LINK""]","{""xpath"":""//button[@id=\""combinedAddress.ADDRESSES_GRID.ROW_ADDONS_LINK\""]""}","{}"
,"MemberProfile","Editdots_Button_For_Home_PhoneNumber","Edit_Button_For_Contact_Information","Button","Xpath","//button[@id=""$ContactInfoGrid.CONTACT_INFO_GRID.ROW_ADDONS_LINK""]","{""xpath"":""//button[@id=\""$ContactInfoGrid.CONTACT_INFO_GRID.ROW_ADDONS_LINK\""]""}","{}"
,"MemberProfile","Editdots_Button_For_Primary_Email_Address","Editdots_Button_For_Primary_Email_Address","Button","Xpath","//button[@id=""$ContactInfoGrid.CONTACT_INFO_GRID.ROW_ADDONS_3_LINK""]","{""xpath"":""//button[@id=\""$ContactInfoGrid.CONTACT_INFO_GRID.ROW_ADDONS_3_LINK\""]""}","{}"
,"MemberProfile","Editdots_Button_For_Residence_Address","Editdots_Button_For_Residence_Address","Button","Xpath","//button[@id=""combinedAddress.ADDRESSES_GRID.ROW_ADDONS_1_LINK""]","{""xpath"":""//button[@id=\""combinedAddress.ADDRESSES_GRID.ROW_ADDONS_1_LINK\""]""}","{}"
,"MemberProfile","Editdots_Button_For_Work_Email_Address","Editdots_Button_For_Work_Email_Address","Button","Xpath","//button[@id=""$ContactInfoGrid.CONTACT_INFO_GRID.ROW_ADDONS_4_LINK""]","{""xpath"":""//button[@id=\""$ContactInfoGrid.CONTACT_INFO_GRID.ROW_ADDONS_4_LINK\""]""}","{}"
,"MemberProfile","Editdots_Button_For_Work_PhoneNumber","Editdots_Button_For_Workl_PhoneNumber","Button","Xpath","//button[@id=""$ContactInfoGrid.CONTACT_INFO_GRID.ROW_ADDONS_2_LINK""]","{""xpath"":""//button[@id=\""$ContactInfoGrid.CONTACT_INFO_GRID.ROW_ADDONS_2_LINK\""]""}","{}"
,"MemberProfile","FirstName_Error_Message","FirstName_Error_Message","Web Element","Xpath","//div[text()=""First Name is required.""]","{""xpath"":""//div[text()=\""First Name is required.\""]""}","{}"
,"MemberProfile","Future_DOB_Error_message","Future_DOB_Error_message","Web Element","Xpath","//*[@id=""x-auto-18462-content""]/div/div","{""xpath"":""//*[@id=\""x-auto-18462-content\""]/div/div""}","{}"
,"MemberProfile","Future_DOD_message","Future_DOD_message","Web Element","Xpath","//*[@id=""x-auto-8637-content""]","{""xpath"":""//*[@id=\""x-auto-8637-content\""]""}","{}"
,"MemberProfile","Homeaddress","Homeaddress","Web Element","Xpath by","//div[2]/div[1]/div/div/div/div[2]/div/div/div[1]/div[1]/div/div/div/textarea","{""xpath by"":""//div[2]/div[1]/div/div/div/div[2]/div/div/div[1]/div[1]/div/div/div/textarea""}","{}"
,"MemberProfile","LastName_Error_Message","LastName_Error_Message","Web Element","Xpath","//div[text()=""Last Name is required.""]","{""xpath"":""//div[text()=\""Last Name is required.\""]""}","{}"
,"MemberProfile","Member button","Member button","Button","Xpath","//div[@id=""v3-widget-WorldPages_WorldBlank-Member-v3pagemenuitem""]/span","{""xpath"":""//div[@id=\""v3-widget-WorldPages_WorldBlank-Member-v3pagemenuitem\""]/span""}","{}"
,"MemberProfile","MemberDoubleArrow","MemberDoubleArrow","Web Element","Xpath by","//i[text()=""double_arrow""]","{""xpath by"":""//i[text()=\""double_arrow\""]""}","{}"
,"MemberProfile","MemberSave","MemberSave","Web Element","Xpath by","//i[text()='save']","{""xpath by"":""//i[text()='save']""}","{}"
,"MemberProfile","MiddleName","MiddleName","Text Box","Xpath Following","//label[text()=""Middle Name:""]//following::input[1]","{""xpath following"":""//label[text()=\""Middle Name:\""]//following::input[1]""}","{}"
,"MemberProfile","OkButtonStatusAudit","OkButtonStatusAudit","Button","Xpath by","//button[text()='OK']","{""xpath by"":""//button[text()='OK']""}","{}"
,"MemberProfile","Profile_Menu_Option","Profile_Menu_Option","Button","Xpath","//*[@id=""verticalMenu""]/div[2]/div/a","{""xpath"":""//*[@id=\""verticalMenu\""]/div[2]/div/a""}","{}"
,"MemberProfile","RedAlert_DOB","RedAlert_DOB","Web Element","Xpath","//*[@id=""Errordob""]","{""xpath"":""//*[@id=\""Errordob\""]""}","{}"
,"MemberProfile","seasonalAddresss","seasonalAddresss","Web Element","Xpath by","//div[2]/div[1]/div/div/div/div[5]/div/div/div[1]/div[1]/div/div/div/textarea","{""xpath by"":""//div[2]/div[1]/div/div/div/div[5]/div/div/div[1]/div[1]/div/div/div/textarea""}","{}"
,"MemberProfile","Suffix","Suffix","Text Box","Xpath Manual","//label[text()=""Suffix:""]//following::input[1]","{""xpath manual"":""//label[text()=\""Suffix:\""]//following::input[1]""}","{}"
,"New_Member_Address","Correspondence address","Correspondence address","Text Box","Xpath","//label[text()=""Correspondence:""]//following::div[2]","{""xpath"":""//label[text()=\""Correspondence:\""]//following::div[2]""}","{}"
,"New_Member_Address","Residence Address","Residence Address","Textarea","Xpath","//label[text()=""Residence:""]//following::div[2]","{""xpath"":""//label[text()=\""Residence:\""]//following::div[2]""}","{}"
,"NewEnrollmentPage","ApplicationSignedDate","ApplicationSignedDate","Text Box","Xpath Applicationsigneddate","//*[@id=""v3-widget-EVENT_TRANS.FORM_SIGNED_DATE-v3datefield-input""]","{""xpath applicationsigneddate"":""//*[@id=\""v3-widget-EVENT_TRANS.FORM_SIGNED_DATE-v3datefield-input\""]""}","{}"
,"NewEnrollmentPage","autosuggestion","autosuggestion","Web Element","Xpath by","/html/body/div[10]/div/div/div[1]/div","{""xpath by"":""/html/body/div[10]/div/div/div[1]/div""}","{}"
